# Time(ps) Step E_pot(kJ/mol) E_kin(kJ/mol) Temp(K)
  3.370000   3370      -4.85659005e+01       1.62075658e+02   199.9305
  3.380000   3380      -4.84352310e+01       1.61944651e+02   199.7689
  3.390000   3390      -4.88344204e+01       1.62343648e+02   200.2611
  3.400000   3400      -4.92467781e+01       1.62755952e+02   200.7697
  3.410000   3410      -4.95756692e+01       1.63085012e+02   201.1756
  3.420000   3420      -5.02697724e+01       1.63779180e+02   202.0319
  3.430000   3430      -5.09429299e+01       1.64449030e+02   202.8582
  3.440000   3440      -4.89235258e+01       1.62434140e+02   200.3727
  3.450000   3450      -4.92130864e+01       1.62721204e+02   200.7269
  3.460000   3460      -5.05906439e+01       1.64099599e+02   202.4272
  3.470000   3470      -5.20630093e+01       1.65572210e+02   204.2438
  3.480000   3480      -5.35526169e+01       1.67059804e+02   206.0788
  3.490000   3490      -5.09687015e+01       1.64467455e+02   202.8810
  3.500000   3500      -4.86991042e+01       1.62200160e+02   200.0841
  3.510000   3510      -5.11852933e+01       1.64689371e+02   203.1547
  3.520000   3520      -5.10513870e+01       1.64559332e+02   202.9943
  3.530000   3530      -4.93456976e+01       1.62854523e+02   200.8913
  3.540000   3540      -4.91113869e+01       1.62621694e+02   200.6041
  3.550000   3550      -5.17718565e+01       1.65280142e+02   203.8835
  3.560000   3560      -5.38884840e+01       1.67396818e+02   206.4945
  3.570000   3570      -5.51652739e+01       1.68674471e+02   208.0706
  3.580000   3580      -5.66646451e+01       1.70172713e+02   209.9188
  3.590000   3590      -5.69316163e+01       1.70436860e+02   210.2446
  3.600000   3600      -5.53149454e+01       1.68816898e+02   208.2463
  3.610000   3610      -5.42931496e+01       1.67807838e+02   207.0015
  3.620000   3620      -5.99348506e+01       1.73437163e+02   213.9457
  3.630000   3630      -5.94982569e+01       1.73007428e+02   213.4156
  3.640000   3640      -5.88563818e+01       1.72365721e+02   212.6240
  3.650000   3650      -5.86267371e+01       1.72134990e+02   212.3394
  3.660000   3660      -5.79213699e+01       1.71425257e+02   211.4639
  3.670000   3670      -5.30424533e+01       1.66565440e+02   205.4690
  3.680000   3680      -5.83583516e+01       1.71859674e+02   211.9997
  3.690000   3690      -6.03014923e+01       1.73809713e+02   214.4052
  3.700000   3700      -6.18413083e+01       1.75346722e+02   216.3012
  3.710000   3710      -6.01660111e+01       1.73676713e+02   214.2412
  3.720000   3720      -6.27216972e+01       1.76231434e+02   217.3926
  3.730000   3730      -6.86354980e+01       1.82139133e+02   224.6801
  3.740000   3740      -6.79858976e+01       1.81482884e+02   223.8706
  3.750000   3750      -5.98782342e+01       1.73390412e+02   213.8880
  3.760000   3760      -6.42575466e+01       1.77754777e+02   219.2717
  3.770000   3770      -6.71677228e+01       1.80672023e+02   222.8703
  3.780000   3780      -6.49091793e+01       1.78417699e+02   220.0895
  3.790000   3790      -6.18820846e+01       1.75390961e+02   216.3558
  3.800000   3800      -5.88376978e+01       1.72346531e+02   212.6003
  3.810000   3810      -5.65087232e+01       1.70018574e+02   209.7286
  3.820000   3820      -5.65509922e+01       1.70059922e+02   209.7796
  3.830000   3830      -5.72712689e+01       1.70777014e+02   210.6642
  3.840000   3840      -5.59282591e+01       1.69437678e+02   209.0121
  3.850000   3850      -5.66137673e+01       1.70121731e+02   209.8559
  3.860000   3860      -5.71557664e+01       1.70660389e+02   210.5203
  3.870000   3870      -5.43130068e+01       1.67823161e+02   207.0204
  3.880000   3880      -5.27581208e+01       1.66266279e+02   205.0999
  3.890000   3890      -5.11330608e+01       1.64642786e+02   203.0972
  3.900000   3900      -5.03195372e+01       1.63828087e+02   202.0923
  3.910000   3910      -4.90184638e+01       1.62527411e+02   200.4878
  3.920000   3920      -4.75482076e+01       1.61058000e+02   198.6752
  3.930000   3930      -4.68654606e+01       1.60374402e+02   197.8319
  3.940000   3940      -4.61524811e+01       1.59661536e+02   196.9526
  3.950000   3950      -4.59949233e+01       1.59504730e+02   196.7591
  3.960000   3960      -4.69387151e+01       1.60446912e+02   197.9214
  3.970000   3970      -4.66046369e+01       1.60110216e+02   197.5060
  3.980000   3980      -4.39325817e+01       1.57446821e+02   194.2206
  3.990000   3990      -4.62134448e+01       1.59719397e+02   197.0239
  4.000000   4000      -4.69305837e+01       1.60439695e+02   197.9125
  4.010000   4010      -4.71993062e+01       1.60708793e+02   198.2444
  4.020000   4020      -4.78148419e+01       1.61324458e+02   199.0039
  4.030000   4030      -4.88493056e+01       1.62358198e+02   200.2791
  4.040000   4040      -4.97521723e+01       1.63261974e+02   201.3939
  4.050000   4050      -5.15434644e+01       1.65052847e+02   203.6031
  4.060000   4060      -5.36798317e+01       1.67187000e+02   206.2357
  4.070000   4070      -5.35086873e+01       1.67014899e+02   206.0234
  4.080000   4080      -5.18701773e+01       1.65381760e+02   204.0088
  4.090000   4090      -5.41938548e+01       1.67698848e+02   206.8671
  4.100000   4100      -5.52157969e+01       1.68724215e+02   208.1319
  4.110000   4110      -5.75501102e+01       1.71054845e+02   211.0069
